npsn,name,status,grade,district_id,district,regency_id,regency,province_id,province,latitude,longitude
40102772,SMKN 3 MANADO,NEGERI,SMK,176007,Kec. Tikala,176000,Kota Manado,170000,Prov. Sulawesi Utara,1.4821,124.8489
20606248,SMKS YABHINKA CILEGON,SWASTA,SMK,286007,Kec. Jombang,286000,Kota Cilegon,280000,Prov. Banten,-6.0169,106.0628
20500412,SMKN 1 SIDAYU GRESIK,NEGERI,SMK,50113,Kec. Sidayu,50100,Kab. Gresik,50000,Prov. Jawa Timur,-6.9624,112.511
20244681,SMKS ABDI KARYA LEMAHABANG CIREBON,SWASTA,SMK,21706,Kec. Lemah Abang,21700,Kab. Cirebon,20000,Prov. Jawa Barat,-6.8484,108.6268
30404230,SMKS MUHAMMADIYAH,SWASTA,SMK,160306,Kec. Tanjung Redeb,160300,Kab. Berau,160000,Prov. Kalimantan Timur,2.1549166,117.45591
40404553,SMKS TUNAS HUSADA KENDARI,SWASTA,SMK,206010,Kec. Kambu,206000,Kota Kendari,200000,Prov. Sulawesi Tenggara,-3.9979,122.5324
20102597,SMKN 8 JAKARTA,NEGERI,SMK,16302,Kec. Pasar Minggu,16300,Kota Jakarta Selatan,10000,Prov. D.K.I. Jakarta,-6.2796,106.8382
50105411,SMKS PGRI TEMBUKU,SWASTA,SMK,220703,Kec. Tembuku,220700,Kab. Bangli,220000,Prov. Bali,-8.4588857,115.3825343
40203606,SMKN 2 PALU,NEGERI,SMK,186003,Kec. Palu Timur,186000,Kota Palu,180000,Prov. Sulawesi Tengah,-0.8912,119.8776
69760742,SMKS BINA INSAN MANDIRI KEMIRI,SWASTA,SMK,280325,Kec. Kemiri,280300,Kab. Tangerang,280000,Prov. Banten,-6.1111,106.45
69786200,SMKS AL-JAZARI,SWASTA,SMK,22213,Kec. Pebayuran,22200,Kab. Bekasi,20000,Prov. Jawa Barat,-6.1737,107.2415
20202280,SMKS AL HASANAH SUKABUMI,SWASTA,SMK,20611,Kec. Pelabuhan Ratu,20600,Kab. Sukabumi,20000,Prov. Jawa Barat,-6.9883,106.5462
50222355,SMKS RAHMATULLAH AL MAARIF,SWASTA,SMK,230211,Kec. Praya Barat Daya,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,-8.7354983,116.2039817
50105543,SMKS NUSA DUA TOYA ANYAR,SWASTA,SMK,220808,Kec. Kubu,220800,Kab. Karang Asem,220000,Prov. Bali,-8.19423,115.49087
20528658,SMKN 1 SAMPANG,NEGERI,SMK,52703,Kec. Sampang,52700,Kab. Sampang,50000,Prov. Jawa Timur,-7.1897,113.2555
69991449,SMK MUTIARA INSAN NUSANTARA,SWASTA,SMK,280317,Kec. Rajeg,280300,Kab. Tangerang,280000,Prov. Banten,-6.1111625,106.5046627
69900171,SMK AL HAROMAIN,SWASTA,SMK,32004,Kec. Mayong,32000,Kab. Jepara,30000,Prov. Jawa Tengah,-6.6687,110.7569
69774545,SMKS PRATAMA MULYA KARAWANG,SWASTA,SMK,22102,Kec. Ciampel,22100,Kab. Karawang,20000,Prov. Jawa Barat,-6.3953,107.3623
60725422,SMK NEGERI 2 LINGGA,NEGERI,SMK,310402,Kec. Lingga,310400,Kab. Lingga,310000,Prov. Kepulauan Riau,-0.1964,104.6146
10401499,SMKN 1 SEBERIDA,NEGERI,SMK,90404,Kec. Seberida,90400,Kab. Indragiri Hulu,90000,Prov. Riau,-0.5438,102.435
20311324,SMKS PANCASILA 4 BATURETNO,SWASTA,SMK,31209,Kec. Baturetno,31200,Kab. Wonogiri,30000,Prov. Jawa Tengah,-7.9594,110.9554
40601049,SMKN 1 SUMARORONG,NEGERI,SMK,330401,Kec. Sumarorong,330400,Kab. Mamasa,330000,Prov. Sulawesi Barat,-3.1284,119.3081
10498694,SMKS TUNAS BANGSA,SWASTA,SMK,91004,Kec. Rimba Melintang,91000,Kab. Rokan Hilir,90000,Prov. Riau,1.7809,101.0258
69978095,SMK KESEHATAN IMELDA RITONGA,SWASTA,SMK,70721,Kec. Rantau Selatan,70700,Kab. Labuhan Batu,70000,Prov. Sumatera Utara,2.1021386,99.8607922
10504617,SMKS BATANGHARI JAMBI,SWASTA,SMK,106009,Kec. Alam Barajo,106000,Kota Jambi,100000,Prov. Jambi,-1.6298,103.5732
20258134,SMKS PELITA BUNGA BANGSA,SWASTA,SMK,20815,Kec. Arjasari,20800,Kab. Bandung,20000,Prov. Jawa Barat,-7.0559612,107.6463058
20109541,SMKS TRIKARYA,SWASTA,SMK,16305,Kec. Kebayoran Lama,16300,Kota Jakarta Selatan,10000,Prov. D.K.I. Jakarta,-6.2547,106.7786
69757227,SMKS NW TEMBENG PUTIK,SWASTA,SMK,230318,Kec. Wanasaba,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,-8.5867,116.5837
40318213,SMKS ISLAM HIDAYATULLAH SAHID,SWASTA,SMK,192412,Kec. Masamba,192400,Kab. Luwu Utara,190000,Prov. Sulawesi Selatan,-2.5594,120.3313
10815079,SMKS TARUNA UTAMA,SWASTA,SMK,120719,Kec. Melinting,120700,Kab. Lampung Timur,120000,Prov. Lampung,-5.3938,105.8009
10103122,SMK SWASTA ULANG KISAT,SWASTA,SMK,60808,Kec. Lawe Bulan,60800,Kab. Aceh Tenggara,60000,Prov. Aceh,3.4815,97.8166
20302129,SMKN 2 PURWOKERTO,NEGERI,SMK,30226,Kec. Purwokerto Timur,30200,Kab. Banyumas,30000,Prov. Jawa Tengah,-7.4218,109.2404
50101687,SMKS KHARISMA MENGWI,SWASTA,SMK,220404,Kec. Mengwi,220400,Kab. Badung,220000,Prov. Bali,-8.5711,115.1601
69755444,SMKN 1 DULUPI,NEGERI,SMK,300108,Kec. Dulupi,300100,Kab. Boalemo,300000,Prov. Gorontalo,0.5796,122.4424
20535055,SMKS ISLAM 1 KOTA BLITAR,SWASTA,SMK,56502,Kec. Kepanjenkidul,56500,Kota Blitar,50000,Prov. Jawa Timur,-8.0939,112.1622
20573921,SMKS WALISONGO,SWASTA,SMK,50507,Kec. Sugihwaras,50500,Kab. Bojonegoro,50000,Prov. Jawa Timur,-7.3016,111.9536
20555791,SMKS AN NUR,SWASTA,SMK,56702,Kec. Wonoasih,56700,Kota Probolinggo,50000,Prov. Jawa Timur,-7.7813,113.234
50220362,SMKS PARIWISATA,SWASTA,SMK,230502,Kec. Dompu,230500,Kab. Dompu,230000,Prov. Nusa Tenggara Barat,-8.5051,118.4822
69888780,SMKN 11 BENGKULU UTARA,NEGERI,SMK,260120,Kec. Giri Mulia,260100,Kab. Bengkulu Utara,260000,Prov. Bengkulu,-3.361,102.0372
40201632,SMKS COKROAMINOTO LUWUK,SWASTA,SMK,180405,Kec. Luwuk,180400,Kab. Banggai,180000,Prov. Sulawesi Tengah,-0.9486,122.7896
69754527,SMKS NU SUKRA,SWASTA,SMK,21822,Kec. Sukra,21800,Kab. Indramayu,20000,Prov. Jawa Barat,-6.3059,107.9258
20268242,SMKS AMALIAH 2,SWASTA,SMK,20510,Kec. Ciawi,20500,Kab. Bogor,20000,Prov. Jawa Barat,-6.6539,106.849
10703230,SMKS ANNAKHIL,SWASTA,SMK,260409,Kec. Teramang Jaya,260400,Kab. Muko-muko,260000,Prov. Bengkulu,-2.7071,101.3253
69873975,SMKN 1 DARUL AMAN,NEGERI,SMK,60414,Kec. Darul Aman,60400,Kab. Aceh Timur,60000,Prov. Aceh,4.9747,97.7258
30105521,SMKN 3 SINGKAWANG,NEGERI,SMK,136104,Kec. Singkawang Barat,136100,Kota Singkawang,130000,Prov. Kalimantan Barat,0.8893833,108.9864067
20564084,SMKS HIDAYATUL MUBTADI`IN,SWASTA,SMK,51828,Kec. Singosari,51800,Kab. Malang,50000,Prov. Jawa Timur,-7.8949,112.656
40313746,SMKS YAPIP MAKASSAR SUNGGUMINASA,SWASTA,SMK,190304,Kec. Somba Opu,190300,Kab. Gowa,190000,Prov. Sulawesi Selatan,-5.2046367,119.45175
40405844,SMK NEGERI 05 BOMBANA,NEGERI,SMK,200704,Kec. Poleang Timur,200700,Kab. Bombana,200000,Prov. Sulawesi Tenggara,-4.7868,121.7596
10220308,SMKN 1 PANGARIBUAN,NEGERI,SMK,70809,Kec. Pangaribuan,70800,Kab. Tapanuli Utara,70000,Prov. Sumatera Utara,1.9851,99.1793
69849329,SMK KESEHATAN INDONESIA JAYA,SWASTA,SMK,180802,Kec. Parigi,180800,Kab. Parigi Moutong,180000,Prov. Sulawesi Tengah,-0.8212,120.175
40102766,SMKS ASSALAAM MANADO,SWASTA,SMK,176005,Kec. Bunaken,176000,Kota Manado,170000,Prov. Sulawesi Utara,1.5236,124.8537
50307419,SMKS DUA PUTRA BIINMAFO,SWASTA,SMK,240411,Kec. Miomafo Tengah,240400,Kab. Timor Tengah Utara,240000,Prov. Nusa Tenggara Timur,-9.526685,124.4169967
20606251,SMKS AS SYUHADA AL KHAIRIYAH,SWASTA,SMK,286007,Kec. Jombang,286000,Kota Cilegon,280000,Prov. Banten,-6.0074,106.0347
20103751,SMKS PERBANKAN NASIONAL JAKARTA,SWASTA,SMK,16408,Kec. Cakung,16400,Kota Jakarta Timur,10000,Prov. D.K.I. Jakarta,-6.185,106.963
69845535,SMKS CAKRA NENGGALA BREBES,SWASTA,SMK,32917,Kec. Brebes,32900,Kab. Brebes,30000,Prov. Jawa Tengah,-6.869,109.0588
20539316,SMKS ISLAMIYAH WIDODAREN,SWASTA,SMK,50915,Kec. Widodaren,50900,Kab. Ngawi,50000,Prov. Jawa Timur,-7.4041,111.2269
69942517,SMK AR RAHMAH NU BONDER,SWASTA,SMK,230201,Kec. Praya Barat,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,-8.783024,116.229869
69756126,SMKS KESEHATAN MATORKIS ,SWASTA,SMK,76605,Kec. Padang Sidimpuan Tenggara,76600,Kota Padang Sidimpuan,70000,Prov. Sumatera Utara,1.3946,99.2548
50103145,SMKS TP 45 DENPASAR,SWASTA,SMK,226004,Kec. Denpasar Utara,226000,Kota Denpasar,220000,Prov. Bali,-8.6527,115.226
60303350,SMK NEGERI 1 DEKAI,NEGERI,SMK,251604,Kec. Dekai,251600,Kab. Yahukimo,250000,Prov. Papua,-4.8736317,139.4922667
20107431,SMKS MUHAMMADIYAH 12,SWASTA,SMK,16104,Kec. Koja,16100,Kota Jakarta Utara,10000,Prov. D.K.I. Jakarta,-6.1291,106.9191
20402100,SMK PEMBANGUNAN KARANGMOJO,SWASTA,SMK,40308,Kec. Karangmojo,40300,Kab. Gunung Kidul,40000,Prov. D.I. Yogyakarta,-7.9558,110.6784
69968757,SMK Yapesli Suele Sumohai,SWASTA,SMK,251604,Kec. Dekai,251600,Kab. Yahukimo,250000,Prov. Papua,-4.8699083,139.4963983
20539364,SMKN 1 KENDIT,NEGERI,SMK,52308,Kec. Kendit,52300,Kab. Situbondo,50000,Prov. Jawa Timur,-7.7332,113.9222
69861090,SMK BAKTI PUTRA MANDIRI,SWASTA,SMK,20530,Kec. Parungpanjang,20500,Kab. Bogor,20000,Prov. Jawa Barat,-6.3439,106.5685
20360366,SMKS BHINNEKA KARYA 6 SIMO,SWASTA,SMK,30913,Kec. Simo,30900,Kab. Boyolali,30000,Prov. Jawa Tengah,-7.4375,110.6586
20103266,SMKS BINA MANAJEMEN JAKARTA,SWASTA,SMK,16408,Kec. Cakung,16400,Kota Jakarta Timur,10000,Prov. D.K.I. Jakarta,-6.1903,106.9231
60103905,SMK Negeri 7 Seram Bagian Barat,NEGERI,SMK,210505,Kec. Huamual,210500,Kab. Seram Bagian Barat,210000,Prov. Maluku,-3.3783,127.9855
69915321,SMK GIRI BHAKTI INDONESIA,SWASTA,SMK,21102,Kec. Cisewu,21100,Kab. Garut,20000,Prov. Jawa Barat,-7.3342,107.538
20267922,SMKS AL IBROHIMIYAH,SWASTA,SMK,20715,Kec. Sukaluyu,20700,Kab. Cianjur,20000,Prov. Jawa Barat,-6.8114,107.2321
40314680,SMKN 7 BULUKUMBA,NEGERI,SMK,191106,Kec. Kajang,191100,Kab. Bulukumba,190000,Prov. Sulawesi Selatan,-5.3256,120.3703
69968899,SMK ISLAM DIPONEGORO,SWASTA,SMK,32910,Kec. Losari,32900,Kab. Brebes,30000,Prov. Jawa Tengah,-6.8507,108.8178
20540090,SMKS PERSATUAN 1 TULANGAN,SWASTA,SMK,50208,Kec. Tulangan,50200,Kab. Sidoarjo,50000,Prov. Jawa Timur,-7.4805,112.6437
10703132,SMKN 6 BENGKULU UTARA,NEGERI,SMK,260119,Kec. Batik Nau,260100,Kab. Bengkulu Utara,260000,Prov. Bengkulu,-3.4841,101.9744
20509325,SMKS PSM 2 KAWEDANAN,SWASTA,SMK,51005,Kec. Kawedanan,51000,Kab. Magetan,50000,Prov. Jawa Timur,-7.6875,111.4168
10700613,SMKS S2 MUHAMMADIYAH,SWASTA,SMK,260204,Kec. Curup,260200,Kab. Rejang Lebong,260000,Prov. Bengkulu,-3.4809583,102.5275933
40204418,SMKN 1 BALAESANG,NEGERI,SMK,180213,Kec. Balaesang,180200,Kab. Donggala,180000,Prov. Sulawesi Tengah,-0.0359,119.885
69933074,SMK KESEHATAN NUSANIWE AMBON,SWASTA,SMK,216001,Kec. Nusaniwe,216000,Kota Ambon,210000,Prov. Maluku,-3.7395419,128.143183
10807571,SMK KARTIKATAMA  METRO,SWASTA,SMK,126105,Kec. Metro Selatan,126100,Kota Metro,120000,Prov. Lampung,-5.1415,105.2999
10609730,SMK RA KARTINI PALEMBANG,SWASTA,SMK,116004,Kec. Ilir Barat I,116000,Kota Palembang,110000,Prov. Sumatera Selatan,-2.9799,104.7311
20276190,SMK GLOBAL PERSADA,SWASTA,SMK,26506,Kec. Bekasi Barat,26500,Kota Bekasi,20000,Prov. Jawa Barat,-6.2349,106.9561
40206617,SMKN 1 SINDUE TOBATA,NEGERI,SMK,180235,Kec. Sindue Tobata,180200,Kab. Donggala,180000,Prov. Sulawesi Tengah,-0.3348,119.7671
20362738,SMKS ISLAM AL MADINA,SWASTA,SMK,32002,Kec. Pecangaan,32000,Kab. Jepara,30000,Prov. Jawa Tengah,-6.7164,110.6766
69944576,SMK NURUL MUSTOFA ,SWASTA,SMK,52608,Kec. Pegantenan,52600,Kab. Pamekasan,50000,Prov. Jawa Timur,-7.0356504,113.5037373
10212249,SMKN 1 PADANGSIDIMPUAN,NEGERI,SMK,76602,Kec. Padang Sidimpuan Utara,76600,Kota Padang Sidimpuan,70000,Prov. Sumatera Utara,1.3941,99.2578
69956695,SMKS AL-KHATMA MANDALAHAJI,SWASTA,SMK,20806,Kec. Pacet,20800,Kab. Bandung,20000,Prov. Jawa Barat,-7.1071,107.7192
50101691,SMKS PARIWISATA DALUNG,SWASTA,SMK,220403,Kec. Kuta Utara,220400,Kab. Badung,220000,Prov. Bali,-8.6452,115.1558
20276431,SMKS GARUDA NUSANTARA,SWASTA,SMK,22221,Kec. Cikarang Selatan,22200,Kab. Bekasi,20000,Prov. Jawa Barat,-6.3006,107.1445
20401142,SMKS MUHAMMADIYAH 1 TEMPEL,SWASTA,SMK,40214,Kec. Tempel,40200,Kab. Sleman,40000,Prov. D.I. Yogyakarta,-7.658135,110.3195633
20338438,SMK MANBAUL HUDA,SWASTA,SMK,31821,Kec. Dukuhseti,31800,Kab. Pati,30000,Prov. Jawa Tengah,-6.445,111.0219
69725846,SMKS MUTHIA HARAPAN CICALENGKA,SWASTA,SMK,20810,Kec. Cicalengka,20800,Kab. Bandung,20000,Prov. Jawa Barat,-6.9886,107.8529
69772520,SMK Negeri 7 Maluku Barat Daya,NEGERI,SMK,210804,Kec. Moa Lakor,210800,Kab. Maluku Barat Daya,210000,Prov. Maluku,-8.144619,127.799052
69858463,SMK NEGERI 1 JEPON,NEGERI,SMK,31609,Kec. Jepon,31600,Kab. Blora,30000,Prov. Jawa Tengah,-6.9688,111.4781
10703506,SMKN 04 MUKOMUKO,NEGERI,SMK,260409,Kec. Teramang Jaya,260400,Kab. Muko-muko,260000,Prov. Bengkulu,-2.7162,101.3479
20302139,SMKS GIRIPURO SUMPIUH,SWASTA,SMK,30207,Kec. Sumpiuh,30200,Kab. Banyumas,30000,Prov. Jawa Tengah,-7.6083083,109.3541833
20330119,SMK NEGERI 2 REMBANG,NEGERI,SMK,31710,Kec. Rembang,31700,Kab. Rembang,30000,Prov. Jawa Tengah,-6.7055,111.3826
69946817,SMK NURUR RAHMAH,SWASTA,SMK,21820,Kec. Bongas,21800,Kab. Indramayu,20000,Prov. Jawa Barat,-6.3769,108.0104
50105476,SMKS KESEHATAN VIDYA USADHA SINGARAJA,SWASTA,SMK,220105,Kec. Sukasada,220100,Kab. Buleleng,220000,Prov. Bali,-8.14,115.1046
69909613,SMK NEGERI 7 BURU,NEGERI,SMK,210310,Kec. Namlea,210300,Kab. Buru,210000,Prov. Maluku,-3.2559,127.0995
20549278,SMKS TRISAKTI MODO,SWASTA,SMK,50709,Kec. Modo,50700,Kab. Lamongan,50000,Prov. Jawa Timur,-7.242,112.1472
60302282,SMKN TOLIKARA,NEGERI,SMK,251827,Kec. Wari/Taiyeve,251800,Kab. Tolikara,250000,Prov. Papua,-3.315,138.2604
50308936,SMKS EFATA KUPANG,SWASTA,SMK,246006,Kec. Kota Lama,246000,Kota Kupang,240000,Prov. Nusa Tenggara Timur,-10.157318,123.591362
69976707,SMK KESEHATAN KAPUAS RAYA,SWASTA,SMK,130414,Kec. Sintang,130400,Kab. Sintang,130000,Prov. Kalimantan Barat,0.0663,111.5161
20331926,SMK KIMIA INDUSTRI THERESIANA,SWASTA,SMK,36305,Kec. Semarang Selatan,36300,Kota Semarang,30000,Prov. Jawa Tengah,-7.0088,110.4224
20102543,SMKS AL KAUTSAR,SWASTA,SMK,16306,Kec. Kebayoran Baru,16300,Kota Jakarta Selatan,10000,Prov. D.K.I. Jakarta,-6.2528,106.7957
10105744,SMK N 4 LANGSA,NEGERI,SMK,66305,Kec. Langsa Baro,66300,Kota Langsa,60000,Prov. Aceh,4.5273867,97.9385317
10901844,SMKN 1 BELINYU,NEGERI,SMK,290113,Kec. Belinyu,290100,Kab. Bangka,290000,Prov. Kepulauan Bangka Belitung,-1.6045017,105.7948632
69759853,SMKS MUHAMMADIYAH MARIORIWAWO,SWASTA,SMK,190901,Kec. Marioriwawo,190900,Kab. Soppeng,190000,Prov. Sulawesi Selatan,-4.469966,119.950491
40305086,SMKS BARAMULI PINRANG,SWASTA,SMK,191411,Kec. Paleteang,191400,Kab. Pinrang,190000,Prov. Sulawesi Selatan,-3.7796,119.6484
20603291,SMKS YAPPIKA LEGOK,SWASTA,SMK,280306,Kec. Legok,280300,Kab. Tangerang,280000,Prov. Banten,-6.303,106.5878
69769402,SMKS AL BANNA DUKUPUNTANG,SWASTA,SMK,21726,Kec. Dukupuntang,21700,Kab. Cirebon,20000,Prov. Jawa Barat,-6.7805317,108.4101833
69936369,SMKS BINA BANGSA,SWASTA,SMK,52711,Kec. Ketapang,52700,Kab. Sampang,50000,Prov. Jawa Timur,-6.9319,113.332
20360944,SMKS AL MUNIR,SWASTA,SMK,32015,Kec. Donorojo,32000,Kab. Jepara,30000,Prov. Jawa Tengah,-6.446756,110.869452
20330300,SMKS MAARIF 5 GOMBONG,SWASTA,SMK,30519,Kec. Gombong,30500,Kab. Kebumen,30000,Prov. Jawa Tengah,-7.621066,109.520756
20534179,SMKN 1 MADIUN,NEGERI,SMK,56203,Kec. Kartoharjo,56200,Kota Madiun,50000,Prov. Jawa Timur,-7.6248,111.5338
69947076,SMK FATAH MA SUM,SWASTA,SMK,21110,Kec. Peundeuy,21100,Kab. Garut,20000,Prov. Jawa Barat,-7.5463225,107.9126861
40200730,SMK NEGERI 1 SIGI,NEGERI,SMK,181013,Kec. Sigibiromaru,181000,Kab. Sigi,180000,Prov. Sulawesi Tengah,-1.00167,119.9257917
NP760257,SMK BINA INDUSTRI,SWASTA,SMK,22218,Kec. Cikarang Barat,22200,Kab. Bekasi,20000,Prov. Jawa Barat,-6.3198,107.0896
40312588,SMKS BAJIMINASA MAKASSAR,SWASTA,SMK,196001,Kec. Mariso,196000,Kota Makassar,190000,Prov. Sulawesi Selatan,-5.1648057,119.408449
20325261,SMKN 1 ADIWERNA,NEGERI,SMK,32812,Kec. Adiwerna,32800,Kab. Tegal,30000,Prov. Jawa Tengah,-6.9221,109.1255
69759304,SMKS DEWI SARTIKA,SWASTA,SMK,16406,Kec. Jatinegara,16400,Kota Jakarta Timur,10000,Prov. D.K.I. Jakarta,-6.2399,106.8772
10212422,SMKS 2 TAMAN SISWA PEMATANGSIANTAR,SWASTA,SMK,76303,Kec. Siantar Barat,76300,Kota Pematangsiantar,70000,Prov. Sumatera Utara,2.9575,99.0561
69786966,SMKN 1 BILAH HILIR,NEGERI,SMK,70713,Kec. Bilah Hilir,70700,Kab. Labuhan Batu,70000,Prov. Sumatera Utara,2.422,100.095
69830699,SMK FATHUL MAARIF,SWASTA,SMK,31505,Kec. Geyer,31500,Kab. Grobogan,30000,Prov. Jawa Tengah,-7.208759,110.859903
20301930,SMKS TEKNIK KOMPUTER MBM RAWALO,SWASTA,SMK,30204,Kec. Rawalo,30200,Kab. Banyumas,30000,Prov. Jawa Tengah,-7.5270833,109.1688917
10700258,SMKN 1 BENGKULU UTARA,NEGERI,SMK,260106,Kec. Arga Makmur,260100,Kab. Bengkulu Utara,260000,Prov. Bengkulu,-3.4212,102.1892
10495338,SMKN 1 BUKIT BATU,NEGERI,SMK,90207,Kec. Bukit Batu,90200,Kab. Bengkalis,90000,Prov. Riau,1.2791,102.1458
69774714,SMKS Mahyal Ulum Al-Aziziyah,SWASTA,SMK,60110,Kec. Suka Makmur,60100,Kab. Aceh Besar,60000,Prov. Aceh,5.3526,95.421
20341128,SMK MAARIF NU KEDUNGREJA,SWASTA,SMK,30108,Kec. Kedungreja,30100,Kab. Cilacap,30000,Prov. Jawa Tengah,-7.5249,108.776
50304779,SMKS STELLA MARIS LABUAN BAJO,SWASTA,SMK,241601,Kec. Komodo,241600,Kab. Manggarai Barat,240000,Prov. Nusa Tenggara Timur,-8.4924,119.896
69923535,SMK MAARIF NU 9 RADEN INTAN LABUHAN MARINGGAI,SWASTA,SMK,120707,Kec. Labuhan Maringgai,120700,Kab. Lampung Timur,120000,Prov. Lampung,-5.3395,105.8002
69760763,SMKS MT KALIJAGA TIMUR,SWASTA,SMK,230309,Kec. Aikmel,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,-8.584,116.5605
69851465,SMK MIGAS MUHAMMADIYAH CILACAP,SWASTA,SMK,30122,Kec. Cilacap Selatan,30100,Kab. Cilacap,30000,Prov. Jawa Tengah,-7.707265,109.03389
69833498,SMKS NURUZ ZAMAN,SWASTA,SMK,52414,Kec. Umbulsari,52400,Kab. Jember,50000,Prov. Jawa Timur,-8.254349,113.441369
20268871,SMKS BINA MANDIRI,SWASTA,SMK,26601,Kec. Sawangan,26600,Kota Depok,20000,Prov. Jawa Barat,-6.43101,106.7708467
20254606,SMKS AL FALAH TANJUNGJAYA,SWASTA,SMK,21212,Kec. Tanjungjaya,21200,Kab. Tasikmalaya,20000,Prov. Jawa Barat,-7.3921,108.1462
10261288,SMK NEGERI 2 HURUNA,NEGERI,SMK,71720,Kec. Huruna,71700,Kab. Nias Selatan,70000,Prov. Sumatera Utara,0.9709,97.6702
50220315,SMKS DARUL HABIBI PAOK TAWAH,SWASTA,SMK,230206,Kec. Praya,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,-8.693608,116.300487
20103720,SMKS PELAYARAN DEWARUCI,SWASTA,SMK,16408,Kec. Cakung,16400,Kota Jakarta Timur,10000,Prov. D.K.I. Jakarta,-6.189,106.9657
20254242,SMKS MUHAMMADIYAH BANYURESMI,SWASTA,SMK,21123,Kec. Banyuresmi,21100,Kab. Garut,20000,Prov. Jawa Barat,-7.1738,107.9496
69899902,SMK NEGERI BOTUMOITO,NEGERI,SMK,300110,Kec. Botumoito,300100,Kab. Boalemo,300000,Prov. Gorontalo,0.488725,122.2431133
20271224,SMKS YASBAM,SWASTA,SMK,26101,Kec. Kota Bogor Selatan,26100,Kota Bogor,20000,Prov. Jawa Barat,-6.6687967,106.842945
69773502,SMKN 1 MANDUAMAS,NEGERI,SMK,70908,Kec. Manduamas,70900,Kab. Tapanuli Tengah,70000,Prov. Sumatera Utara,2.2287,98.2032
69787183,SMKS ADVENT KAIMA,SWASTA,SMK,170601,Kec. Kauditan,170600,Kab. Minahasa Utara,170000,Prov. Sulawesi Utara,1.3956,125.023
69904251,SMK SYIS BADRUZZAMAN,SWASTA,SMK,21117,Kec. Samarang,21100,Kab. Garut,20000,Prov. Jawa Barat,-7.2177,107.8422
20268241,SMKS AL FIQORIYAH,SWASTA,SMK,20522,Kec. Bojong Gede,20500,Kab. Bogor,20000,Prov. Jawa Barat,-6.5266,106.7994
20603292,SMKS YUPPENTEK 2 TANGERANG,SWASTA,SMK,280305,Kec. Curug,280300,Kab. Tangerang,280000,Prov. Banten,-6.2556,106.5606
10208703,SMKS HKBP LINTONGNIHUTA,SWASTA,SMK,71903,Kec. Lintong Nihuta,71900,Kab. Humbang Hasudutan,70000,Prov. Sumatera Utara,2.2763,98.8606
70009003,SMK BINTANG NUSANTARA,SWASTA,SMK,120107,Kec. Jati Agung,120100,Kab. Lampung Selatan,120000,Prov. Lampung,0,0
69964003,SMK NEGERI 4 SIGI,NEGERI,SMK,181006,Kec. Nokilalaki,181000,Kab. Sigi,180000,Prov. Sulawesi Tengah,-1.2239623,120.0988793
20570779,SMKN 1 GEDANGAN,NEGERI,SMK,51805,Kec. Gedangan,51800,Kab. Malang,50000,Prov. Jawa Timur,-8.2448,112.6199
20325275,SMKS NU 1 ADIWERNA,SWASTA,SMK,32812,Kec. Adiwerna,32800,Kab. Tegal,30000,Prov. Jawa Tengah,-6.9406,109.1341
20219149,SMKS PROFITA BANDUNG,SWASTA,SMK,26005,Kec. Astanaanyar,26000,Kota Bandung,20000,Prov. Jawa Barat,-6.9258,107.6013
69935098,SMK AT-TAQWA,SWASTA,SMK,52804,Kec. Giligenteng,52800,Kab. Sumenep,50000,Prov. Jawa Timur,-7.1935637,113.9189837
20253916,SMKS YADIKA 11 JATIRANGGA,SWASTA,SMK,26508,Kec. Jati Sampurna,26500,Kota Bekasi,20000,Prov. Jawa Barat,-6.3437,106.9398
20238050,SMKS PUTRA SENA CIBARUSAH,SWASTA,SMK,22203,Kec. Cibarusah,22200,Kab. Bekasi,20000,Prov. Jawa Barat,-6.4311,107.0885
20252980,SMKS MUHAMMADIYAH JATIBARANG,SWASTA,SMK,21813,Kec. Jatibarang,21800,Kab. Indramayu,20000,Prov. Jawa Barat,-6.4667,108.3022
69948336,SMK AL MUNAWARAH,SWASTA,SMK,230615,Kec. Soromandi,230600,Kab. Bima,230000,Prov. Nusa Tenggara Barat,-8.3624681,118.5849488
20557276,SMKN 1 NGLEGOK,NEGERI,SMK,51517,Kec. Nglegok,51500,Kab. Blitar,50000,Prov. Jawa Timur,-8.0407,112.2166
30105514,SMKS PRATIWI SINGKAWANG,SWASTA,SMK,136101,Kec. Singkawang Selatan,136100,Kota Singkawang,130000,Prov. Kalimantan Barat,0.8901883,108.9625883
69928477,SMK MUHAMMADIYAH,SWASTA,SMK,90806,Kec. Ukui,90800,Kab. Pelalawan,90000,Prov. Riau,-0.1972,102.105
50204507,SMKN 1 MATARAM,NEGERI,SMK,236005,Kec. Selaparang,236000,Kota Mataram,230000,Prov. Nusa Tenggara Barat,-8.582018,116.106545
69727102,SMKN 6 TANJUNG JABUNG BARAT,NEGERI,SMK,100408,Kec. Renah Mendaluh,100400,Kab. Tanjung Jabung Barat,100000,Prov. Jambi,-1.2279,102.7816
